name,id
Film Victoria,11840.0
Film Finance,25980.0
Spark Script Workshop,29049.0
Big & Little Films Pty. Ltd.,29050.0
Lotterywest,29051.0
The New South Wales Film and Television Office,29052.0
Australian Film Board,29053.0
,
Joseph M. Schenck Productions,13913.0
Joseph M. Schenck Production,5711.0
Paramount Pictures,4.0
Universal Pictures,33.0
Everyman Pictures,2242.0
Relativity Media,7295.0
Dreamworks Pictures,7852.0
Tribeca Productions,11391.0
Twentieth Century Fox Film Corporation,306.0
Dune Entertainment,444.0
Davis Entertainment,1302.0
Dune Entertainment III,6332.0
,
,
,
Rankin/Bass Productions,688.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
"Samuel Goldwyn Company, The",28205.0
Fern Gully Tales,3565.0
IRS Media,1930.0
Svensk Filmindustri (SF),6181.0
Zentropa Productions,1880.0
Freak Show Entertainment,4747.0
Televisión Española (TVE),6639.0
La Fabrique 2,7346.0
Tornasol Films,7680.0
uFilm,8676.0
Canal+ España,9335.0
Castafiore Films,9971.0
Umedia,19037.0
Kovno Communications,73343.0
Joseph M. Schenck Productions,13913.0
Joseph M. Schenck Productions,13913.0
,
RKO Radio Pictures,6.0
Warner Bros.,6194.0
Home Box Office (HBO),3268.0
Novofilm,6743.0
Magyar Televízió Müvelödési Föszerkesztöség (MTV) (I),6744.0
,
,
Stanley Kramer Productions,893.0
,
Walt Disney Television,670.0
American Broadcasting Company (ABC),3065.0
Mandeville Films,10227.0
,
Hal Roach Studios,2159.0
Why Not Productions,729.0
Wild Bunch,856.0
France 3 Cinema,16804.0
StudioCanal,694.0
Abandon Pictures,2289.0
Sandbar Pictures,3898.0
Anchor Bay Entertainment,16839.0
Redrum Films,49092.0
Utópica Cine,51901.0
"Samuel Goldwyn Company, The",28205.0
Great Scott Productions Pty. Ltd.,2814.0
Bedford Falls Productions,348.0
,
Joseph M. Schenck Productions,13913.0
Northern Lights,6431.0
MovieMakers,17538.0
Connexion Film,36899.0
Studio Ghibli,10342.0
Buena Vista Home Entertainment,11200.0
Hakuhodo DY Media Partners,11846.0
Mitsubishi Shoji,20191.0
Nippon Television Network (NTV),20192.0
Walt Disney Company,20193.0
Eden Rock Media,2273.0
,
,
Mark Williams Films,5201.0
Cinema Service,868.0
De Line Pictures,2609.0
Warner Bros. Animation,2785.0
Sunswept Entertainment,5219.0
Rhythm and Hues,13481.0
Picnic Basket,19045.0
Participant Productions,2030.0
Lawrence Bender Productions,2253.0
Aoi Promotion,39804.0
,
Hispamer Films,9240.0
GIA Società Cinematografica,14344.0
Warner Bros.,6194.0
United States Pictures,11276.0
Shôchiku Eiga,5070.0
Leslie Iwerks Productions,58864.0
Pfeiffer/Blocker Production,15925.0
Embassy Home Entertainment,15926.0
Canana Films,1719.0
Instituto Mexicano de Cinematografía (IMCINE),8861.0
Alcove Entertainment,11785.0
Les Films Alain Sarde,635.0
Canal+,5358.0
Little Bear,16772.0
Sofiarp,29658.0
Les Films du Losange,223.0
La Sept Cinéma,16366.0
La Sorcière Rouge,25206.0
Gullane Filmes,4243.0
Olhos de cão,4346.0
,
Dino de Laurentiis Cinematografica,1216.0
C.B. Films S.A.,2101.0
Ibérica Filmes,96053.0
,
,
,
WDR,46.0
GFP Medienfonds,198.0
Arte,201.0
Filmstiftung Nordrhein-Westfalen,315.0
Medienboard Berlin-Brandenburg GmbH,451.0
Little Shark Entertainment GmbH,736.0
Yash Raj Films,1569.0
Filmkraft Productions Pvt. Ltd,82128.0
BBC Films,288.0
HanWay Films,2395.0
UK Film Council,2452.0
Audley Films LLP,5729.0
Lipsync Productions,9987.0
Number 9 Films,11752.0
BMS Finance,11963.0
Filmové Studio Barrandov,1931.0
,
,
,
,
,
O2 Filmes,345.0
Almega Projects,66625.0
Paramount Pictures,4.0
Pee Wee Pictures,64451.0
Binder Entertainment,64452.0
Gaumont,9.0
Nick Wechsler Productions,8073.0
Star Entertainment,23035.0
Universum Film (UFA),12372.0
Norddeutscher Rundfunk (NDR),7201.0
Friedrich-Wilhelm-Murnau-Stiftung,18492.0
Blueprint Film,47325.0
Universal Pictures,33.0
Motown Productions,2730.0
Buster Keaton Productions,12190.0
Joseph M. Schenck Productions,13913.0
Paramount Pictures,4.0
Otto Preminger Films,3266.0
,
Serpent Films Productions,56447.0
Cirque du Soleil Images,56448.0
,
HBO Pictures,3078.0
Rysher / Citadel Entertainment,38204.0
Authorized Pictures,8748.0
LSL Productions,8749.0
Nu Image Films,925.0
Millennium Films,10254.0
Yash Raj Films,1569.0
,
Twentieth Century Fox Film Corporation,306.0
,
Original Film,333.0
Sony Pictures Entertainment,5752.0
Reliance BIG Entertainment,6733.0
Warner Bros. Home Video,5173.0
Warner Bros.,6194.0
Universal Pictures International,7086.0
,
Buster Keaton Productions,12190.0
Polish Film Institute,6555.0
Imagenation Abu Dhabi FZ,6736.0
Exclusive Films,13920.0
Monolith Films,18392.0
On the Road,23992.0
Point Blank Productions,23993.0
National Geographic Films,66330.0
Kontsept Film Company,76067.0
Boram Entertainment Inc.,2965.0
Warner Bros.,6194.0
The Vitaphone Corporation,9329.0
Twentieth Century Fox Film Corporation,306.0
,
The American Film Theatre,20151.0
Joseph M. Schenck Production,5711.0
Mosfilm,5120.0
,
Geetha Arts,38582.0
,
Twentieth Century Fox Film Corporation,306.0
Selznick International Pictures,1553.0
The Mirisch Corporation,219.0
Meadway-Claude Productions Company,13993.0
Twentieth Century Fox Film Corporation,306.0
,
Central Partnership,9342.0
Belarusfilm,12617.0
TRO,49791.0
Rajshri Productions,66728.0
,
,
Lyara Films,6484.0
Atlas Entertainment,507.0
Relativity Media,7295.0
Universal Studios,13.0
Tokyo FM Broadcasting Co.,6516.0
Obregon Cinematografica,6590.0
Vela Producciones,6591.0
Wanda Vision S.A.,6592.0
,
,
Zero Film GmbH,2511.0
Catpics Co Productions AG,5032.0
Good Machine,10565.0
Siriol Productions,5878.0
Rome Paris Films,109.0
Concordia Compagnia Cinematografica,26726.0
Melville Productions,3077.0
Les Films du Veyrier,3452.0
UniKorea Pictures,6596.0
Miracin Korea Film Company,6597.0
Clasa Films Mundiales,18010.0
,
Gendai Eigasha,13246.0
Bungakuza,22677.0
Slot Machine,7777.0
4L,39339.0
Fortuna Films Co.,44236.0
London Film Productions,659.0
Irving Asher Productions,73658.0
,
Columbia Pictures Corporation,441.0
,
Alive Productions,4451.0
Amicus Entertainment,4452.0
Les Productions Fox Europa,1602.0
Parc Film,14680.0
Columbia Pictures Corporation,441.0
Gemini Films,6584.0
Wanda Films,7529.0
Madragoa Filmes,11143.0
Canal+,5358.0
,
,
Alcina,9058.0
,
Imagine Entertainment,23.0
DreamWorks SKG,27.0
Universal Pictures,33.0
platinum studios,7218.0
Reliance Entertainment,7294.0
Relativity Media,7295.0
K/O Paper Products,7296.0
Fairview Entertainment,7297.0
K/O Camera Toys,23300.0
Aurora Films,7059.0
Kino Finland,75282.0
Little Big Productions,75283.0
,
,
Pupkin Production,7704.0
ITC Movie,7705.0
,
Herman Cohen Productions,14093.0
Metro-Goldwyn-Mayer (MGM),8411.0
Four Leaf Productions,17097.0
,
,
Wildstorm Productions,3485.0
Nordisk Film Production,14757.0
,
Solar Films inc.,6339.0
First National Pictures,3245.0
First National Pictures,3245.0
Baroda,14248.0
Pennebaker-Baroda Productions,15922.0
,
,
,
Universal Pictures,33.0
Wild Bunch,856.0
Fidélité Films,2927.0
TF1 Films Production,3823.0
TPS Star,6586.0
Jerico,19491.0
Element Pictures,3353.0
Antena 3 Films,6538.0
Future Films,10843.0
,
Walt Disney Pictures,2.0
Pixar Animation Studios,3.0
Warner Music,6652.0
Warner Bros.,6194.0
Metro-Goldwyn-Mayer (MGM),8411.0
Pax Enterprises,29364.0
Paramount Pictures,4.0
Hal Wallis Productions,3468.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
,
Paramount Pictures,4.0
Fox Film Corporation,5488.0
First National Pictures,3245.0
First National Pictures,3245.0
,
,
Imagine Entertainment,23.0
Universal Pictures,33.0
Spyglass Entertainment,158.0
Wild West Picture Show Productions,2796.0
Access Motion Pictures,7091.0
Warner Bros.,6194.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
After Dark Films,3608.0
Millennium Films,10254.0
Paramount Pictures,4.0
Puja Entertainment (India),5260.0
First National Pictures,3245.0
Twentieth Century Fox Film Corporation,306.0
Merchant Ivory Productions,2370.0
Cardinal Pictures,3583.0
Revolution Films,163.0
British Broadcasting Corporation (BBC),3324.0
,
RabbitBandini Productions,8924.0
,
Mangusta Productions,3728.0
,
Babelsberg Film GmbH,424.0
,
Columbia Pictures Corporation,441.0
Producers-Actors Corporation,13622.0
Scott-Brown Productions,13690.0
Nova International Films,2098.0
Antiteater-X-Film,2277.0
,
Twentieth Century Fox Film Corporation,306.0
Milky Way Image Company,5632.0
Tarentula,7030.0
Rome Paris Films,109.0
Société Nouvelle de Cinématographie (SNC),16670.0
,
UniKorea Pictures,6596.0
Pine House film,6925.0
Rai Cinema,2683.0
Gullane Filmes,4243.0
Ministero per i Beni e le Attività Culturali (MiBAC),29223.0
Classic,33155.0
Karta Film,93149.0
Channel Four Films,181.0
British Film Institute (BFI),7281.0
Bandung Productions,73226.0
Walter Wanger Productions,10096.0
Paramount Pictures,4.0
Multimedia Est,13020.0
HBO Romania,13670.0
Media Programme of the European Community,21972.0
Romanian National Center for Cinematography,35018.0
BV McCann-Erickson,35019.0
Mindshare Media,35020.0
Metro Filmes,8452.0
Les Films du Passage,18888.0
Jadran Film,168.0
Dieter Geissler Filmproduktion,1766.0
Doria G. Film,17034.0
Dunhill Cinematografica,17035.0
Surf Film,34401.0
Rewind Film,83303.0
Sidus,3657.0
Mirovision,5748.0
CJ Venture Investment,9102.0
Sidus FNH-Benex Cinema Fund 1,81593.0
Michigan Venture Capital,81594.0
Stareast Digital Laboratory,81595.0
Hanwha Entertainment Fund No. 1,81596.0
United Artists,60.0
Toei Company,9255.0
Tohokushinsha Film Corporation (TFC),64423.0
,
United Artists,60.0
Horizon Pictures,388.0
Rogue Pictures,134.0
Relativity Media,7295.0
Virgin Produced,8852.0
Many Rivers Productions,8854.0
Boy of the Year,8855.0
Intermedia,8856.0
,
Studio Babelsberg,264.0
Columbia Pictures Corporation,441.0
World of Wonder,1421.0
HBO,6068.0
,
Douek Productions,259.0
Canal Plus,104.0
TF1 Films Production,3823.0
Pulsar productions,11205.0
Neptune-Film A.G.,67110.0
Terra Filmkunst,8219.0
Toei Company,9255.0
Kadokawa Haruki Jimusho,4749.0
Studio Khara,4145.0
Anchor Bay Films,5860.0
Cinetel Films,10399.0
Family of the Year Productions,21624.0
StudioCanal,694.0
TS Productions,313.0
,
,
Buster Keaton Productions,12190.0
Buster Keaton Productions,12190.0
Filmlance International AB,2669.0
Sonet Film AB,7937.0
Naive AB,14450.0
,
,
Haut et Court,726.0
Eurimages,850.0
Canal+,5358.0
Televisión Española (TVE),6639.0
AXN,7341.0
Vaca Films,7345.0
Canal+ España,9335.0
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974.0
Morena Films,10031.0
Londra Films P&D,11412.0
Instituto de Crédito Oficial (ICO),11427.0
Mandarin Films,12096.0
Alebrije Cine y Video,12487.0
Natixis Coficiné,54647.0
Consellería de Cultura e Turismo,84545.0
También la lluvia,84546.0
Destination Films,769.0
Scott Free Productions,1645.0
Film Rites,8083.0
Samuel Goldwyn Films,9118.0
Argonaut Pictures,54860.0
Allied Artists Pictures,4928.0
Roy Del Ruth Productions,15957.0
Lux Film,1679.0
Avala Film,5940.0
Vides Cinematografica,12111.0
Méditerrannée Cinéma Production,74761.0
Universal Pictures,33.0
Ross Hunter Productions Inc.,1830.0
Carrollton Inc.,14554.0
Avalon Productions,18970.0
"Samuel Goldwyn Company, The",28205.0
Hollywood Media Bridge,3546.0
Front Street Pictures,3958.0
Voltage Pictures,10255.0
Tiger Tail Entertainment,26087.0
Deon Taylor Enterprises,26088.0
Gentle Machine Productions LLC,39242.0
,
Paramount Television,9223.0
The Culzean Corporation,18314.0
Funnyman Inc.,32164.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
Metro-Goldwyn-Mayer (MGM),8411.0
Warner Bros.,6194.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
Les Films 13,1742.0
Rizzoli Film,12778.0
,
20th Century Fox Television,1556.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
Oscilloscope Laboratories,4748.0
HBO,6068.0
Rat Entertainment,12007.0
Twentieth Century Fox Film Corporation,306.0
Katalyst Films,817.0
The Montecito Picture Company,2364.0
Handsomecharlie Films,8873.0
Autonomous,2326.0
Lakeshore Entertainment,126.0
Sidney Kimmel Entertainment,737.0
Lionsgate,1632.0
New Line Cinema,12.0
Contrafilm,1836.0
Mid Atlantic Films,2735.0
Hungarian National Film Office,17336.0
Lazio Film Commission,20419.0
Rome Film Commission,21211.0
Italian Tax Credit,21212.0
Angoa-Agicoa,309.0
Téléfilm Canada,806.0
Mars Films,819.0
Partizan,1784.0
Canal+,5358.0
Grana Productions,7641.0
Centre National de la Cinématographie (CNC),18367.0
DC Comics,429.0
Warner Bros. Animation,2785.0
,
The Australian Film Commission,5186.0
Ace Productions,22042.0
Caidin Film Co.,22043.0
Farlight Investments,22044.0
Western Australian Films,22045.0
Washington Square Films,14862.0
Eddie Saeta,1247.0
Les Films de l’Après-Midi,6669.0
Filmes do Tejo II,6670.0
,
ARTE France Cinéma,94.0
Centre National de la Cinématographie (CNC),18367.0
Eonwonsa,94846.0
Agat Films & Cie,6519.0
La Sept-Arte,11332.0
Arte France Cinéma,6916.0
3B Productions,7184.0
C.R.R.A.V. Nord Pas de Calais,11433.0
Ealing Studios,2650.0
The Australian Film Commission,5186.0
The Film House,34341.0
Firecracker Films,12709.0
9/6 Cinema Factory,75132.0
Zentropa,8109.0
United States Pictures,11276.0
Dong-a Exports Co. Ltd.,26212.0
Columbia Pictures,5.0
Lions Gate Films,35.0
,
Arte,201.0
Pandora Filmproduktion,254.0
Rizoma Films,7977.0
ZDF Productions,8595.0
Hubert Bals Fund,13413.0
Fonds Sud Cinéma,22625.0
Artcam International,30553.0
Allied Artists Pictures,4928.0
Columbia Pictures Corporation,441.0
British Lion Film Corporation,660.0
EMI Films,8263.0
,
,
Participant Productions,2030.0
Les Films du Losange,223.0
France 3 Cinéma,591.0
Gimages 6,4407.0
Canal+,5358.0
France Télévision Images 2,7643.0
Agora Films,15316.0
Centre National de la Cinématographie (CNC),18367.0
,
Twentieth Century Fox Film Corporation,306.0
Panoramic Productions,13499.0
Mars Distribution,2908.0
Paramount Pictures,4.0
Toho Company,882.0
,
La Mouche du Coche Films,3305.0
Lions Gate Films,35.0
,
,
Triangle British Films,48456.0
,
,
Twentieth Century Fox Film Corporation,306.0
Lewis Gilbert Productions,1575.0
Lionsgate,1632.0
Modern VideoFilm,7304.0
Anzervos,40020.0
Minos Films,71334.0
Modernciné,5574.0
Kadokawa Haruki Jimusho,4749.0
Toei Company,9255.0
Kadokawa Haruki Jimusho,4749.0
Toei Company,9255.0
Maguire Entertainment,2236.0
Screen Gems,3287.0
Sony Pictures Home Entertainment,5388.0
Studio Babelsberg,264.0
StudioCanal,694.0
Dark Castle Entertainment,1786.0
TF1 Films Production,3823.0
Canal+,5358.0
Panda Productions Inc.,12408.0
Horticus UK,12409.0
Universal Pictures,33.0
Wayfare Entertainment,5703.0
Sanctum Australia,6490.0
Relativity Media,7295.0
Great Wight Productions/ Osford Films,19960.0
Start Motion Pictures,19961.0
Ad Hominem Enterprises,2361.0
,
Fox 2000 Pictures,711.0
Upload Films,6724.0
Starz Animation,2885.0
Touchstone Pictures,9195.0
Hal Roach Studios,2159.0
Paramount Pictures,4.0
RKO Radio Pictures,6.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
,
Channel 4 Television,5778.0
HBO Films,7429.0
Company Pictures,11842.0
Columbia Pictures Corporation,441.0
Posa Films,65192.0
Metro-Goldwyn-Mayer (MGM),8411.0
Twentieth Century Fox Film Corporation,306.0
De Grunwald Productions,12744.0
"Samuel Goldwyn Company, The",28205.0
Twentieth Century Fox Film Corporation,306.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
Ealing Studios,2650.0
Fragile Films,2651.0
Quickfire Films,4186.0
Prescience,6901.0
Aegis Film Fund,7309.0
Hammer Film Productions,1314.0
Cinema Service,868.0
,
Plum Pictures,2224.0
Herrick Entertainment,6666.0
Mandalay Vision,6667.0
Circle of Confusion,23921.0
Forest Park Pictures,23922.0
,
,
After Dark Films,3608.0
StoneBrook Entertainment,22375.0
South Street Films,22051.0
,
British Broadcasting Corporation (BBC),3324.0
Basilisk Communications,27903.0
Dangerous To Know,78057.0
Opal Records,78058.0
,
Universal Pictures,33.0
Big Talk Productions,443.0
Relativity Media,7295.0
Working Title Films,10163.0
Nimbus Film Productions,11672.0
National Cinematografica,2185.0
Astro C.C.,9213.0
Lea Cinematografica,82013.0
DD Productions,1524.0
Alicéléo,8799.0
France 2 Cinéma,15671.0
Columbia Pictures Corporation,441.0
Canal+Polska,250.0
Alhena Films,1870.0
Canal+,5358.0
Compagnie des Films,33882.0
Film+ Pologne,73652.0
Visa Films,73653.0
Volcanic Eruptions,91744.0
Shaw Brothers,5798.0
Glendale,14002.0
,
,
Le Pacte,5125.0
,
,
Visualizer Film Productions,2921.0
Taewon Entertainment,3965.0
Decla-Film-Gesellschaft Holz & Co.,44382.0
Decla-Bioscop AG,6762.0
Decla-Film-Gesellschaft Holz & Co.,44382.0
,
,
,
Desert Flower Filmproductions,5379.0
Desert Flower,5380.0
Backup Films,5381.0
Torus,5383.0
Style Jam,2928.0
Geneon Entertainment,3362.0
Meteor Film Productions,6288.0
3rd Vision Films,15057.0
Antena 3 Televisión,11737.0
Atrium Productions,26338.0
,
Twentieth Century Fox Film Corporation,306.0
Copa del Oro,1722.0
Eye Entertainment,21332.0
The Salt Company International,25953.0
Slingshot Productions,64890.0
Ombadsman,64891.0
Deutsche Filmvertriebs GmbH,618.0
Terra-Filmkunst GmbH,619.0
Rai Cinemafiction,238.0
RKO Radio Pictures,6.0
Globe Enterprises,15299.0
Summit Entertainment,491.0
Saturn Films,831.0
Nu Image Films,925.0
Millennium Films,10254.0
Michael De Luca Productions,11370.0
Paramount Pictures,4.0
Nickelodeon Movies,2348.0
GK Films,3281.0
Blind Wink,10262.0
Paramount Animation,24955.0
Universal International Pictures (UI),10330.0
Imagine Entertainment,23.0
Rogue Pictures,134.0
Relativity Media,7295.0
Internationale Filmproduktion Blackbird Dritte,19855.0
DesperaDo,7831.0
Universal Pictures,33.0
Media Rights Capital,2531.0
Gambit Pictures,6933.0
Electric Shepherd Productions,11834.0
NBC Studios,7928.0
RKO Radio Pictures,6.0
Metro-Goldwyn-Mayer (MGM),8411.0
BBC Scotland,3712.0
Hat Trick Productions,18939.0
O.N.C.I.C.,1640.0
,
Anagram Produktion,17537.0
Warner Bros.,6194.0
Blazer Films,25756.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
,
Paper Street Films,7372.0
Tom Sawyer Entertainment,7373.0
Back Lot Pictures,7374.0
Warner Bros.,6194.0
Cinedistri,8955.0
Columbia Pictures,5.0
,
CBS Films,5490.0
Millennium Films,10254.0
Chartoff-Winkler Productions,12252.0
Scared Productions,22035.0
Nu Image Entertainment GmbH,22443.0
New Line Cinema,12.0
Conundrum Entertainment,1156.0
Toledo Productions,6326.0
Film4,9349.0
Focus Features,10146.0
Prime Focus,15357.0
Twins Financing,20899.0
DreamWorks SKG,27.0
Reliance BIG Entertainment,6733.0
Bay Films,6734.0
Touchstone Pictures,9195.0
Filmiteollisuus Fine,5166.0
Dickhouse Productions,6328.0
MTV Studios,6329.0
Douek Productions,259.0
Bleiberg Entertainment,1872.0
"Moving Pictures, DPI",7947.0
,
Taewon Entertainment,3965.0
CJ Entertainment,7036.0
UBU Film,12682.0
H Plus Communication,12683.0
Columbia Pictures,5.0
Original Film,333.0
Relativity Media,7295.0
Independent Artists,4913.0
Columbia Pictures Corporation,441.0
Les Productions Fox Europa,1602.0
Columbia Pictures Corporation,441.0
Worldwide,55873.0
Pan,55874.0
Madhouse,4288.0
Warner Bros. Japan,13695.0
Walt Disney Studios Home Entertainment,3202.0
StudioCanal,694.0
,
,
Fox Film Corporation,5488.0
Metro-Goldwyn-Mayer (MGM),8411.0
An Erich von Stroheim Production,33995.0
Basara Pictures,17337.0
Asmik Ace Entertainment,3033.0
Fuji Television Network,3341.0
WoWow,5073.0
Dentsu,6452.0
Kodansha,6999.0
Sumitomo Corporation,10921.0
Sankei Shimbun,12039.0
The Javelina Film Company,2322.0
HBO Films,7429.0
Mercurybar Productions,7743.0
NCS Productions,7744.0
Cube Vision,2780.0
Dimension Films,7405.0
Shôchiku Eiga,5070.0
,
Walt Disney Animation Studios,6125.0
Warner Premiere,4811.0
Charter Film Productions,8622.0
Red Envelope Entertainment,4732.0
Third Eye Motion Picture Company,71816.0
RadicalMedia,89394.0
Entendre Films,93897.0
,
Hyde Park Films,1172.0
,
FU2 Productions,38016.0
Sony Pictures,34.0
Warner Bros. Pictures,174.0
Atlas Entertainment,507.0
Cartoon Network Studios,7899.0
Nine/8 Entertainment,27833.0
Bazelevs Production,1038.0
Safehouse Pictures,25577.0
Deerjen Films,58550.0
Lookbook Films,63568.0
Strike Anywhere Productions,15787.0
Bandry,25372.0
Metro-Goldwyn-Mayer,21.0
Robot Communications,12386.0
Walt Disney Productions,3166.0
Comptoir Français du Film Production (CFFP),5779.0
Filmi Domirev,68399.0
,
,
11:11 Mediaworks,519.0
Tokyo Broadcasting System (TBS),1393.0
Asmik Ace Entertainment,3033.0
Independent Film Fund/CINV,23774.0
Elephant Studio,23775.0
Five Windows Productions,23777.0
Trapped Ashes,23778.0
Shinkai Makoto,3617.0
CTR,2842.0
Spinster,2843.0
Prospero Pictures,2844.0
Malibu Bay Films,5957.0
Zazen Produções,2427.0
Globo filmes,10954.0
Riofilme,21454.0
Feijão Filmes,47044.0
Bess Movie,3068.0
Pentagrama Films,50800.0
La Petite Reine,1992.0
Remstar Productions,4298.0
,
,
Independent Television Service (ITVS),46234.0
MUSE Film and Television,93898.0
Fine Line Media,93899.0
,
Columbia Pictures,5.0
Happy Madison Productions,2608.0
Cinerama Productions Corp.,11275.0
Palomar Pictures (I),29363.0
ABC Pictures International,68340.0
FOZ,149.0
Wild Bunch,856.0
Mars Distribution,2908.0
Mandarin Films Distribution Co.,4054.0
Canal+,5358.0
France Télévision,7454.0
Scope Pictures,11199.0
France 2 Cinéma,15671.0
Metro-Goldwyn-Mayer (MGM),8411.0
RKO Radio Pictures,6.0
Famous Players-Lasky Corporation,29729.0
Paramount Famous Lasky Corporation,33333.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
creative differences,7278.0
History films,7279.0
Appian Way,562.0
Warner Bros.,6194.0
Random Films,7262.0
Twentieth Century Fox Film Corporation,306.0
Regency Enterprises,508.0
New Regency Pictures,10104.0
The Collective Studios,21237.0
Runteldat Entertainment,73956.0
Friendly Films (II),81136.0
Friendly Films Productions,81137.0
This Is That Productions,10059.0
Ambush Entertainment,14406.0
Crimson Bolt,14407.0
Sascha-Film,11874.0
Elliott Kastner Productions,14391.0
S&T-Film Berlin,61546.0
,
Filmkameratene A/S,1003.0
Film Fund FUZZ,5241.0
SF Norge A/S,56050.0
The Mark Gordon Company,1557.0
Vendome Pictures,7460.0
BBC Films,288.0
Ruby Films,2054.0
Metro-Goldwyn-Mayer (MGM),8411.0
,
International Pictures,3257.0
Metro-Goldwyn-Mayer (MGM),8411.0
Wallis-Hazen,87385.0
ESPN Films,81646.0
Legendary Pictures,923.0
Warner Bros.,6194.0
Lennox House Films,22119.0
Cruel and Unusual Films,78685.0
Sony Pictures Home Entertainment,5388.0
Bigel Entertainment,40401.0
The Hamilton Film Group,65602.0
,
Skopia Film,6265.0
Mythberg Films,6266.0
Cylinder Production,6267.0
,
Luiz Carlos Barreto Produções Cinematográficas,13932.0
Metaphor Films,7134.0
Celluloid Dreams,860.0
Visual Arts College,861.0
The Film Company,4674.0
Medias Res Filmproduktion,10883.0
Istisnai Filmler ve Reklamlar (IFR),75317.0
,
UK Film Council,2452.0
Prescience,6901.0
Aegis Film Fund,7309.0
Kaleidoscope Films,29305.0
,
Patagonik Film Group,7100.0
Gold Circle Films,12026.0
New Daughter Productions,40202.0
,
Feature Productions,13914.0
Walt Disney Productions,3166.0
Peace Arch Entertainment Group,2393.0
,
Universal Pictures,33.0
Warner Bros.,6194.0
The Vitaphone Corporation,9329.0
Åke Lindman Film-Productions,95393.0
,
Emperor Motion Pictures,2726.0
Warner China Film HG Corporation,7999.0
Armor Entertainment,14392.0
BNJArmor,14393.0
Sirius Pictures International,14394.0
China Film Group Corporation (CFGC),14714.0
BIG Pictures,3615.0
New Artists Alliance,5124.0
Imagination Worldwide,25789.0
,
Greek Film Center,78626.0
Alliance Communications Corporation,2480.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Baltimore Pictures,11407.0
,
Pixar Animation Studios,3.0
,
Khanzhonkov,24060.0
,
Posa Films,65192.0
New South Wales Film & Television Office,418.0
Pacific Film and Television Commission,4024.0
Screen Australia,7584.0
The Silence Productions,25463.0
Lucky Country Productions,25467.0
Living Films,2877.0
Formosa Films,2917.0
Nimbus Film Productions,11672.0
Universal Pictures,33.0
StudioCanal,694.0
Midfield Films,3080.0
Working Title Films,10163.0
Warner Bros.,6194.0
,
Alliance Films,2514.0
IM Global,7437.0
Stage 6 Films,11341.0
Haunted Movies,21742.0
Film Science,1976.0
Evenstar Films,4620.0
Oscilloscope Laboratories,4748.0
Paramount Pictures,4.0
Metro-Goldwyn-Mayer (MGM),8411.0
Rhombus Media,164.0
Yer Dead Productions,6869.0
Telefilm Canada,7320.0
Whizbang Films,17457.0
Columbia Pictures Corporation,441.0
Twentieth Century Fox Film Corporation,306.0
Warner Bros.,6194.0
Fox Searchlight Pictures,43.0
Next Wednesday Productions,921.0
Groundswell Productions,4205.0
Everest Entertainment,10892.0
ABC Circle Films,2166.0
Televisión Española (TVE),6639.0
Morena Films,10031.0
Alicia Produce,14688.0
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),14691.0
Intervenciones Novo Film 2006 Aie,14692.0
Metro-Goldwyn-Mayer (MGM),8411.0
Metro-Goldwyn-Mayer (MGM),8411.0
Two Cities Films,4006.0
United Artists Corporation,8213.0
Metro-Goldwyn-Mayer (MGM),8411.0
France 3 Cinéma,591.0
nazira,6610.0
Nazira,6611.0
Zentropa Entertainments,76.0
SVT,3179.0
S/S Fladen Film,10175.0
Nordisk Film,17516.0
Filmpool Stockholm Mälardalen,33821.0
Gädda Five,40512.0
,
Keep Your Head Productions,19671.0
IFC Productions,26468.0
Seven Arts,8268.0
,
Oscilloscope Laboratories,4748.0
Good Machine,10565.0
Film Roman Productions,2017.0
Electronic Arts (EA),3550.0
Stag Films,21794.0
,
New Zealand Film Commission,294.0
Unison Films,2372.0
Whenua Films,2498.0
Téléfilm Canada,806.0
Astral Media,2743.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Société Radio-Canada,9115.0
Super Écran,11578.0
Quebec Film and Television Tax Credit,13310.0
SODEC,13311.0
Association coopérative des productions audio-visuelles (ACPAV),13316.0
APTN,20428.0
Fox 2000 Pictures,711.0
Color Force,5420.0
Eurociné,4799.0
Général Films,42156.0
Company Films,7193.0
Moving Pictures Film and Television,7595.0
First Floor Features,938.0
,
,
Universal Pictures,33.0
Illumination Entertainment,6704.0
,
TV2,3389.0
ZDF/Arte,11237.0
Mitteldeutsche Medienförderung (MDM),12346.0
Proton Cinema,17173.0
Motion Picture Public Foundation of Hungary,18588.0
